0.904572564612, 0.905753968254, 0.908102766798, 0.909270216963, 0.911952779144, 0.91257367387, 0.916217540421, 0.919921875, 0.921501706485, 0.924124513619
0.925170068027, 0.925692083536, 0.925242718447, 0.92576419214, 0.926285160039, 0.926805622879, 0.927325581395, 0.927395934172, 0.927914852443, 0.92746615087
0.927984533591, 0.929019797199, 0.931334622824, 0.931334622824, 0.931851135814, 0.933720367683, 0.937348227295, 0.946078431373, 0.966900702106, 0.97521497218
0.975860297894, 0.975710594315, 0.977982590886, 0.978372811535, 0.978305785124, 0.982042072858, 0.982023626091, 0.982115482882, 0.980898296335, 0.983572895277
0.982599795292, 0.982005141388, 0.981462409887, 0.982617586912, 0.98358974359, 0.982474226804, 0.98033126294, 0.9816700611, 0.979253112033, 0.980632008155
0.984061696658, 0.983572895277, 0.984094407388, 0.984061696658, 0.984094407388, 0.985581874356, 0.982151963284, 0.984504132231, 0.979674796748, 0.983505154639
0.985028394424, 0.985166240409, 0.986103962944, 0.985120574654, 0.985120574654, 0.984631147541, 0.985074626866, 0.985626283368, 0.985611510791, 0.985089974293
0.985611510791, 0.984536082474, 0.984662576687, 0.984536082474, 0.984536082474, 0.98510529019, 0.985611510791, 0.985581874356, 0.985581874356, 0.985581874356
0.986089644513, 0.986089644513, 0.986089644513, 0.986089644513, 0.986089644513, 0.985567010309, 0.985611510791, 0.985596707819, 0.985567010309, 0.984520123839
0.986118251928, 0.986160943106, 0.984536082474, 0.984536082474, 0.986146741919, 0.986132511556, 0.985596707819, 0.98505924781, 0.984536082474, 0.98505924781
0.98505924781, 0.984520123839, 0.985028394424, 0.984536082474, 0.985043837029, 0.985043837029, 0.985028394424, 0.985012919897, 0.985611510791, 0.986089644513
0.984520123839, 0.987172909184, 0.985567010309, 0.986625514403, 0.985581874356, 0.984536082474, 0.985043837029, 0.984536082474, 0.986639260021, 0.986118251928
0.986611740474, 0.986597938144, 0.985552115583, 0.986680327869, 0.987133299022, 0.987146529563, 0.986597938144, 0.985581874356, 0.986118251928, 0.986103962944
0.985581874356, 0.985581874356, 0.984536082474, 0.985581874356, 0.98505924781, 0.98505924781, 0.985043837029, 0.985043837029, 0.985043837029, 0.984520123839
0.983995869902, 0.983995869902, 0.983995869902, 0.984504132231, 0.983995869902, 0.983995869902, 0.98347107438, 0.98347107438, 0.984520123839, 0.985567010309
0.985043837029, 0.983995869902, 0.983995869902, 0.983995869902, 0.98347107438, 0.987172909184, 0.987199180748, 0.983488132095, 0.987679671458, 0.986639260021
0.985596707819, 0.985567010309, 0.983979328165, 0.985028394424, 0.984488107549, 0.983962752199, 0.987133299022, 0.986597938144, 0.985552115583, 0.984488107549
0.986666666667, 0.984567901235, 0.984045290787, 0.984567901235, 0.984552008239, 0.98505924781, 0.984583761562, 0.986680327869, 0.985596707819, 0.985074626866
0.98505924781, 0.98505924781, 0.985552115583, 0.985552115583, 0.985567010309, 0.986075296545, 0.985552115583, 0.986625514403, 0.986625514403, 0.98505924781
0.985567010309, 0.985567010309, 0.985043837029, 0.986132511556, 0.983946141895, 0.974255426552, 0.982401656315, 0.980779220779, 0.985596707819, 0.986652977413
